logFC	logCPM	PValue	FDR	Bo_20_4b	Bo_21_4b	Bo_22_4b	Bo_23_4b	Bo_24_4b	Bo_25_4b	Bo_14_4b	Bo_15_4b
Pfkfb3	-0.67929913133067	6.14192573632293	9.43479638490083e-10	2.8296184983933e-08	55.7869348341743	52.878387957624	53.530128799811	54.5564954111494	90.5315273877935	91.6401164553689	96.2447251512274	68.7145236589789
Pfkfb3.1	-0.67929913133067	6.14192573632293	9.43479638490083e-10	2.8296184983933e-08	55.7869348341743	52.878387957624	53.530128799811	54.5564954111494	90.5315273877935	91.6401164553689	96.2447251512274	68.7145236589789
Camk1d	-0.865247236877826	7.42279262078587	1.3649566381442e-18	1.71190379816704e-16	117.825170974293	128.282692280789	124.579932752792	115.420096062004	222.036219905645	231.523185773902	191.791473954912	240.195061567754
Napa	-0.684124551659835	7.54355472546954	4.01655171800302e-12	1.79327985441973e-10	132.969631280735	153.717645672026	148.008263808107	137.464708099793	224.782180854475	251.158753427525	202.219132280744	241.169407247898
C1ql3	-1.20552688094158	5.70273138835562	1.01847036528781e-11	4.25782338166987e-10	36.6142974202542	28.2048053910796	29.1974973936246	31.6802516517727	74.1994557298381	43.5596082941867	93.7046413610903	78.4642114172009
Cacnb2	-0.629837882389498	6.06099300712844	4.54613132412845e-07	7.99979945761175e-06	45.1553386450072	58.4254862043963	55.1994495327968	50.4657073760821	76.6646562855931	100.73922635249	69.6863417278384	76.7224032237453
Cacnb2.1	-0.629837882389498	6.06099300712844	4.54613132412845e-07	7.99979945761175e-06	45.1553386450072	58.4254862043963	55.1994495327968	50.4657073760821	76.6646562855931	100.73922635249	69.6863417278384	76.7224032237453
Cacnb2.2	-0.629837882389498	6.06099300712844	4.54613132412845e-07	7.99979945761175e-06	45.1553386450072	58.4254862043963	55.1994495327968	50.4657073760821	76.6646562855931	100.73922635249	69.6863417278384	76.7224032237453
Skida1	-0.594025819524696	3.26094427273321	1.6911954078469e-05	0.000200444431672301	8.0594478664518	7.27643370311798	7.43849577230645	7.3477831301375	12.0374273956139	11.384216614701	11.4143237509538	10.6516332960149
Prkd2	-0.703830267741698	3.78876712771658	1.94153066542575e-07	3.70988324933707e-06	11.6726503332086	9.97912406813123	10.2192219604619	9.77350709981043	18.4431925173208	16.5080307369243	14.6575028741303	18.2414045758291
Prkd2.1	-0.703830267741698	3.78876712771658	1.94153066542575e-07	3.70988324933707e-06	11.6726503332086	9.97912406813123	10.2192219604619	9.77350709981043	18.4431925173208	16.5080307369243	14.6575028741303	18.2414045758291
Abi1	-0.697027338901244	7.254769938741	2.00412457058767e-14	1.36875755325879e-12	119.215421656812	116.915784587563	116.862944403064	112.716898387799	196.973725106032	201.425417926448	177.557403132131	179.066029081326
Rgs14	-1.22166526349464	6.33202619853264	1.10753208047562e-08	2.69005503208479e-07	60.6532945595113	44.4222571579187	47.34277212175	40.6891089101436	136.569035883791	155.803446693126	62.7159568055783	95.3104071459446
Ttr	-2.17094108971466	5.42526553818289	0.000555534569496225	0.00422966607106508	4.92606404342087	25.2373920694028	18.4246762295351	13.7238845769261	28.0973389332842	207.665495892322	31.5039559043096	13.3616701045116
Pcdh1	-0.898732547134504	8.67616973014089	3.01292278227519e-12	1.38093962472653e-10	345.629770708427	259.264101698337	274.811576833032	262.382106222612	627.808843590697	591.259271833203	439.595925203461	470.709946828646
Stk32a	-0.863340311703589	3.16428197222481	2.91867084151984e-06	4.26546429339064e-05	5.97422332840927	6.44556265718681	6.39595820041931	6.23888603095596	11.6155289188451	14.7189947170338	11.3439845884378	7.93484073845966
Ticam2	-1.86785706785755	1.69973787447663	1.49539095316027e-10	5.14474154359081e-09	1.80745001651193	1.1080698770599	1.25114517164368	1.1779201840621	6.33322412334357	6.32586865665876	3.94756681676567	2.99193016284934
Cdo1	-1.40936574859725	6.210203412785	5.65323114187626e-12	2.47593577248651e-10	44.1163697026082	40.7508178471015	41.3645810280902	35.4906191176012	120.308672517796	160.992075019275	66.237984732553	82.0815955809498
Selenov	-1.57593074799142	0.87695376846496	1.63041666666935e-08	3.82537896826025e-07	0.833592706722515	0.901087826449048	0.903852327988367	0.762188534284802	2.67488829733565	2.77367359342778	1.97433789455834	2.78515119321125
Cd74	-1.26500500254161	3.47441351528637	2.17249988030868e-07	4.08892337636269e-06	6.25223546899036	6.44519908621733	6.46533018247161	6.65522801241281	15.6987064435408	21.4031373743996	17.6830816730372	7.30672410612617
Camk2a	-0.945323672730718	10.6144316754928	8.07619416273053e-17	7.79155067615597e-15	928.152874955745	1209.35650393551	1130.46357727163	1018.47778779738	1948.41467993347	2339.86308263699	1750.55234822482	2215.28785128314
Arhgef37	-0.701298012916595	4.07713420357956	0.000438123725584522	0.0034558918914603	11.9485775883727	14.0008680000323	13.5569693095884	11.5059761424614	20.6268188506008	30.2218909085929	13.0403768337945	19.0756349464116
Apcdd1	-0.684314210212163	4.42531412601173	1.52771561799537e-09	4.41852508718327e-08	16.8821850222617	16.1475375619997	16.1284217678391	16.3599248780407	26.8215131832785	23.5549039726791	28.8865241199502	26.0383331351464
Tcf4	-0.591785094713971	8.30743126202554	9.22194025696986e-09	2.26380583247609e-07	291.509658919966	234.938868311395	245.057167155826	238.95180605262	426.048429476164	385.850930963092	340.952276406038	370.03807743073
Tcf4.1	-0.591785094713971	8.30743126202554	9.22194025696986e-09	2.26380583247609e-07	291.509658919966	234.938868311395	245.057167155826	238.95180605262	426.048429476164	385.850930963092	340.952276406038	370.03807743073
Sipa1l3	-1.40566756609355	8.0270502133169	9.70689233761576e-35	9.56544904926764e-32	171.878444693725	130.01232074864	135.980234077738	133.651496304059	441.324013775484	354.690148214632	364.906976592538	353.32853799161
Kcng2	-2.03268357573674	4.84826435272226	6.37930331815389e-35	6.76991296748085e-32	14.7315836388977	9.56172569180215	10.2881070332756	10.4665748020887	57.3002614296236	40.4897395751943	49.5312587669061	37.1065480313048
Kcng2.1	-2.03268357573674	4.84826435272226	6.37930331815389e-35	6.76991296748085e-32	14.7315836388977	9.56172569180215	10.2881070332756	10.4665748020887	57.3002614296236	40.4897395751943	49.5312587669061	37.1065480313048
Neto1	-0.959592264449748	7.36852634862751	1.89204146605792e-08	4.39975706244844e-07	130.8889872301	98.201156920402	104.904643022962	114.589652266221	243.857673924579	217.15288832035	277.743229066165	133.669815978609
Scn1b	-0.984093621650349	7.84929238874879	2.21203686918626e-13	1.25070740357761e-11	129.772593469535	177.629065488179	164.97153386614	146.7536005929	287.718914173996	390.463840649005	252.105024186509	294.429007704257
Cebpa	-0.73018218193873	3.51307217055905	2.92405668308025e-07	5.33601666663692e-06	9.58847165360935	7.83027371552603	8.13344161586296	8.38776486510323	15.275355076895	12.8101734353724	15.4291118202471	12.8096793351345
Dpy19l3	-0.695147549192274	7.60987952370059	7.31451259723808e-12	3.10495433204605e-10	162.428415678635	145.884307871523	148.007710531669	139.959864625888	258.853315822587	242.126532670113	204.685776732839	259.758622550467
Dpy19l3.1	-0.695147549192274	7.60987952370059	7.31451259723808e-12	3.10495433204605e-10	162.428415678635	145.884307871523	148.007710531669	139.959864625888	258.853315822587	242.126532670113	204.685776732839	259.758622550467
Clgn	-1.42482139543224	2.27480685529651	1.29075962495377e-08	3.10773469212255e-07	3.89335059955773	1.93880985874252	2.22402740528642	2.14786066956059	9.35911973898162	6.1926964114129	5.42767179154873	6.47445216137628
Dhodh	-0.719640531873317	3.43788927406481	8.54610798827229e-08	1.75449562211614e-06	7.64144321667092	8.52505759970063	8.2730305575323	7.90237117131291	12.9536787092124	12.8084991751463	13.0352344729701	14.4818964828605
Necab2	-0.887692836510975	6.2680341264655	8.64477519427327e-11	3.07379687062356e-09	66.9056169068361	47.9561441323473	51.3745658185543	49.7023479337392	119.603342210408	109.497242656524	84.5534362365186	85.9116319653116
Necab2.1	-0.887692836510975	6.2680341264655	8.64477519427327e-11	3.07379687062356e-09	66.9056169068361	47.9561441323473	51.3745658185543	49.7023479337392	119.603342210408	109.497242656524	84.5534362365186	85.9116319653116
Cotl1	-1.14621312230753	6.24941728082164	1.0336849882193e-12	5.18571567180855e-11	59.6807616306752	42.7586747025176	45.465506100199	41.1748675690091	126.783706044066	117.607221798204	71.7326756529709	102.413029926768
Rhou	-0.591628768240233	4.07385134459262	3.6432270150443e-05	0.000398272265448108	14.3817001000126	13.2368990838009	13.4173738646626	12.2687692587843	21.6112355563275	22.8345891588611	15.2228014725953	20.677805110537
Pgbd5	-0.682043788098883	6.9308142795849	1.39929804030254e-13	8.21477266553782e-12	85.241658616528	99.937619392248	95.9377357864399	93.23797008991	143.754085064097	152.120201715595	155.431530448357	149.338083050971
Nrp1	-1.46346432804388	7.10799885915942	8.21783103174513e-16	6.91299981182657e-14	101.78327901036	58.141983715407	65.1387014975607	68.3501419937888	260.820555529093	191.113832996877	215.109593860741	142.164388140636
Nrp1.1	-1.46346432804388	7.10799885915942	8.21783103174513e-16	6.91299981182657e-14	101.78327901036	58.141983715407	65.1387014975607	68.3501419937888	260.820555529093	191.113832996877	215.109593860741	142.164388140636
RT1-M6-2	-1.82304648425745	0.784402265926696	4.73492748570079e-06	6.49334588396899e-05	1.25211613177879	0.484342682198611	0.555809654596273	0.484493249258275	3.51737323647688	1.85355244392221	1.13048473561252	3.41274754540861
Rnf39	-0.97902285397383	3.65687357240679	4.07054135884807e-08	8.92801090408076e-07	9.79725114574418	7.62216808173157	7.8551684620335	8.31846873484228	17.2470630705325	10.9680530180829	19.232800156164	18.7988465272139
Rnf39.1	-0.97902285397383	3.65687357240679	4.07054135884807e-08	8.92801090408076e-07	9.79725114574418	7.62216808173157	7.8551684620335	8.31846873484228	17.2470630705325	10.9680530180829	19.232800156164	18.7988465272139
RT1-Bb	-2.57909040292793	-0.282405111614469	0.000214928174759846	0.00186957698548981	0.0691501465631353	0.207929849312757	0.208572818688777	0.277597720253472	0.635013561540266	1.98606854055532	2.11055655527833	0
RT1-Bb.1	-2.57909040292793	-0.282405111614469	0.000214928174759846	0.00186957698548981	0.0691501465631353	0.207929849312757	0.208572818688777	0.277597720253472	0.635013561540266	1.98606854055532	2.11055655527833	0
Smpdl3a	-0.598777426146461	3.92488219757815	6.05527764276719e-05	0.000619722628780535	11.8101723823758	12.5446879384379	12.3748327063201	11.1598153210225	18.5145042976478	21.978140859872	13.7430908584998	18.310511951001
RT1-Db1	-1.08156406586955	0.90410811675504	0.000194834103176007	0.00171862614284923	1.11152932686301	1.03926338901033	1.11229008110415	1.17865823911717	2.39350165513717	2.27742337998504	3.30891967081584	1.46090278624866
RT1-Db1.1	-1.08156406586955	0.90410811675504	0.000194834103176007	0.00171862614284923	1.11152932686301	1.03926338901033	1.11229008110415	1.17865823911717	2.39350165513717	2.27742337998504	3.30891967081584	1.46090278624866
AABR07044388.2	-0.852686601824005	5.60935268727154	1.4146742080897e-06	2.24331556032247e-05	29.732403101294	40.545973068698	37.3330606162454	31.1930592323471	56.8129657157985	70.5054327017359	40.3789770374282	82.991972967101
AABR07044388.2.1	-0.852686601824005	5.60935268727154	1.4146742080897e-06	2.24331556032247e-05	29.732403101294	40.545973068698	37.3330606162454	31.1930592323471	56.8129657157985	70.5054327017359	40.3789770374282	82.991972967101
Mical1	-1.90330560423145	4.30711116938297	5.93999425534479e-20	9.41932882146399e-18	11.9537353147315	6.51177550221096	7.29855592503342	7.41606398896899	41.7407561232914	30.3823642526586	30.3681705786424	21.7194539835281
Ppil6	-1.17211902549672	3.47084446055927	5.20344387884228e-12	2.28620101122637e-10	5.20851092619179	8.04165996423287	7.2306229294151	6.44639767804616	13.0958983145421	14.9423201047229	13.9520784736901	18.729988185104
Smpd2	-1.59388064319221	4.47502896717908	3.13892907234395e-20	5.21742957615146e-18	14.8710041712054	9.07628309243942	9.94042272579696	10.1198399663574	42.3050704345718	31.7351286693802	32.9044818197754	25.9669806441815
Cdc40	-1.19404405864344	5.87446012816275	4.30519482403084e-19	6.17742958344076e-17	37.1684365071909	36.4542700221808	36.2895784262415	32.5104194430431	88.1373359115984	99.6728972768325	61.0922719144381	77.0008644689813
Wasf1	-0.617042528671816	8.49196851375472	1.4916871310965e-11	6.03498992979685e-10	309.154698981621	274.51216082897	279.330644865995	273.335840945676	462.515772713434	409.262804226576	411.903367663251	459.154435077513
Mdga1	-0.884559375466868	5.29829676034627	1.3317666819073e-06	2.12651078050846e-05	38.4932487719514	22.3125081667256	25.026084615896	24.3993325828449	66.1694165841581	55.8495733387565	40.1652097735488	41.353511813458
Mdga1.1	-0.884559375466868	5.29829676034627	1.3317666819073e-06	2.12651078050846e-05	38.4932487719514	22.3125081667256	25.026084615896	24.3993325828449	66.1694165841581	55.8495733387565	40.1652097735488	41.353511813458
Bhlhe22	-2.68341317483584	6.25567136403465	1.67944448879149e-32	1.28720089818708e-29	31.5476155009769	15.2426129978525	17.3087417160362	18.0910493299573	181.409779532537	95.8514644536657	144.931954880307	105.962095570387
Cyp7b1	-0.801100107023006	5.59367779308085	1.9281438458616e-16	1.80956955765351e-14	37.863629569319	33.8889277747189	34.4816152601084	34.2445715371857	65.3285518278444	58.9145826956986	62.2148815987143	58.3423814382598
Cyp7b1.1	-0.801100107023006	5.59367779308085	1.9281438458616e-16	1.80956955765351e-14	37.863629569319	33.8889277747189	34.4816152601084	34.2445715371857	65.3285518278444	58.9145826956986	62.2148815987143	58.3423814382598
Ghsr	-3.06350256941778	0.964488036336498	8.93185100564181e-12	3.75682367298276e-10	0.90479814703374	0.137765804840306	0.208138017650399	0.276862453304205	5.62639075096878	2.06935910897451	3.17089632825451	2.15700080683888
Slc7a14	-0.856601785098797	6.74759352806359	1.23212157619769e-19	1.80833502821524e-17	83.0210753887516	73.3227292614576	74.7335729384701	74.3819580938884	148.891121621242	134.120862404748	140.917324121212	129.216890841258
Fat4	-1.81531257538258	7.16207394521904	1.28438637615753e-18	1.62563251793296e-16	85.2480831962803	50.7266553117744	55.4057743471504	61.9040722096568	260.400370028107	139.328576011798	301.345284588624	190.413445123645
Fat4.1	-1.81531257538258	7.16207394521904	1.28438637615753e-18	1.62563251793296e-16	85.2480831962803	50.7266553117744	55.4057743471504	61.9040722096568	260.400370028107	139.328576011798	301.345284588624	190.413445123645
Slc7a11	-0.689269645938727	7.28347475433951	4.80430603586283e-10	1.51670952107011e-08	115.949459674996	119.6879463315	118.114138444415	122.908485897659	186.837594067347	168.277268209254	236.737065762885	176.768244927776
Rap2b	-0.626274448782679	4.48696272574842	2.05415946155773e-09	5.79438224738715e-08	17.7156253950882	17.6725951115503	17.5885376701831	17.1221178098089	27.8069545164045	27.8190525587814	26.3520768246608	26.2470380656817
Veph1	-1.24581760151358	1.63027160710856	7.39516657349093e-06	9.59771571475832e-05	2.78138482161459	1.24591173239052	1.45931153127248	1.52435253479995	5.48845981508514	2.92295241444883	3.87590624798524	4.38637123569307
Slitrk3	-0.684113047131665	6.33390672990279	5.17064247013856e-14	3.34902270037707e-12	64.1932671530974	60.9178375315655	61.3164109476978	60.7256971960042	103.555210392755	98.7577981140466	100.967216521215	93.849268604766
Slitrk3.1	-0.684113047131665	6.33390672990279	5.17064247013856e-14	3.34902270037707e-12	64.1932671530974	60.9178375315655	61.3164109476978	60.7256971960042	103.555210392755	98.7577981140466	100.967216521215	93.849268604766
Schip1	-0.604736980276032	7.04138029000549	1.37569810102202e-07	2.69589929001418e-06	117.549597922911	97.6479027450433	101.846282918507	100.585458925464	177.260931548375	177.943260434278	149.444318095727	130.469031812281
Schip1.1	-0.604736980276032	7.04138029000549	1.37569810102202e-07	2.69589929001418e-06	117.549597922911	97.6479027450433	101.846282918507	100.585458925464	177.260931548375	177.943260434278	149.444318095727	130.469031812281
Tmem144	-0.823896117404818	3.23094664804936	0.000356557034770101	0.00287832700508385	5.97370483521922	7.69458438593581	7.23068762602938	5.82151344309597	11.1940305083432	15.9975373301492	6.41750576673157	13.7165659226995
Tmem144.1	-0.823896117404818	3.23094664804936	0.000356557034770101	0.00287832700508385	5.97370483521922	7.69458438593581	7.23068762602938	5.82151344309597	11.1940305083432	15.9975373301492	6.41750576673157	13.7165659226995
Sfrp2	-0.792161590704979	1.57657128290553	0.00121176076135271	0.00825145679349557	1.59683274481838	2.42665296640374	2.22488243620607	2.07960421871243	3.23910869442383	4.90253277221897	3.59348568172997	2.71422193740129
Hapln1	-0.744275822512819	5.74737525245635	3.54058428363899e-12	1.60150494351093e-10	34.1785752643667	44.1485236894319	41.4342370547201	40.484194468161	61.4591140741354	66.8821080020599	73.7685817499095	66.3491786777598
Il6r	-0.820348562483888	4.34449303868835	2.80347465910499e-09	7.65875968257672e-08	14.6587499528123	14.484356544762	14.3208762554476	14.9045125717996	25.1325986695553	20.4278157897342	31.6321704315068	25.8992225247677
S100a4	-0.987274758410839	1.44783617799851	0.000204152314871951	0.00179051833183308	2.22424804488909	1.59349818600297	1.66831069020419	1.45487785042904	4.08178701721674	3.55708111610041	2.04634375041639	4.108451611455
Ngf	-1.58193191542278	1.57691523399806	1.38019891245218e-12	6.70465640710926e-11	1.66790787102743	1.31637595383599	1.39029686047352	1.31673223841539	4.8564008677967	3.98592846812566	4.22768038596537	4.03776864245082
Ppm1j	-0.984801681525178	0.519839593801587	0.00100783621020726	0.00704005486380726	0.69425666845362	0.970585748178034	0.903810981131255	0.901256587815859	1.61947595396435	1.91987719857842	1.97215323840116	1.39192824256707
Inka2	-0.590689325912405	6.87507304469523	5.86194771214652e-11	2.13945583695168e-09	93.7186209682472	95.3625605042274	94.269028760065	90.9498701975234	141.993277513889	136.611165737543	133.661402577119	151.427510395953
Gstm6	-0.996502994860526	2.76347378060678	0.000943556604962098	0.00664148312349852	7.29961425538516	2.83805577333969	3.47462130853427	4.15865650966775	12.0339331194031	6.12730577091758	11.5513106516855	5.77648639532124
Vav3	-1.6420102956229	4.90123390973952	2.23229933167211e-21	4.52894140878654e-19	19.4564607923103	12.4031808852763	13.4165985991867	12.4758759919823	57.440532918762	45.6784608404893	33.824503226098	43.3738446120035
AABR07007642.1	-1.22865831162588	6.42939831638841	4.53454319515478e-20	7.27425092097155e-18	41.1250884678661	58.356517104516	53.6698522075018	52.754463858635	108.274323109168	128.993737899479	145.070803609638	100.253391195613
Plppr4	-1.39361082785444	9.02932205039857	4.33501583502571e-24	1.1726642835297e-21	365.77779990625	249.075554595171	267.859161483727	269.383950883099	921.791407094328	738.405373210434	751.654876740915	615.17392892368
Palmd	-0.922823892985467	4.0695935192567	2.85125106204089e-06	4.19144566993796e-05	14.1749526267506	9.76962564483088	10.7053781769953	11.3685897875421	25.6928055901961	24.045369058014	24.7289026850733	12.8072697128226
Dpyd	-0.800686461409552	4.08147564963862	9.42364243521733e-09	2.30921085321951e-07	12.5748072847404	11.9198217038553	12.0963069059478	12.4087805645542	22.2452977059067	22.0556863990247	24.5172837748231	16.5681595321346
Pde5a	-0.673004550059651	4.05797957991148	2.77344126396557e-05	0.00031311289425261	13.2001749957787	12.1274143794029	12.4438039463415	13.1716428011932	21.0486155271357	20.9884301909178	25.1499352514791	14.0612028747602
Pde5a.1	-0.673004550059651	4.05797957991148	2.77344126396557e-05	0.00031311289425261	13.2001749957787	12.1274143794029	12.4438039463415	13.1716428011932	21.0486155271357	20.9884301909178	25.1499352514791	14.0612028747602
LOC102553088	-0.713530335046341	4.61764529299073	3.97659249352927e-05	0.000428611326749568	22.9984562984796	15.4520498534782	16.8228244568283	18.7170854894848	34.6338166479645	25.7623158261114	38.9587570002134	21.9981410960015
Neurog2	-1.73266916658987	0.116757995890333	0.00143698288348445	0.00953564976457503	1.11372882785797	0.137625674823188	0.20803666291091	0.276692296827503	2.81189724948652	1.14061946300321	1.40938044236574	0.486086233067126
Neurog2.1	-1.73266916658987	0.116757995890333	0.00143698288348445	0.00953564976457503	1.11372882785797	0.137625674823188	0.20803666291091	0.276692296827503	2.81189724948652	1.14061946300321	1.40938044236574	0.486086233067126
Tifa	-0.81423895794238	2.12893784532526	0.000170722398309313	0.00152841415124937	3.61360077270432	2.70184774800135	2.91954889564653	3.05006528995875	6.12345451676065	5.54926449226673	6.26920318765174	3.68836787843145
Tifa.1	-0.81423895794238	2.12893784532526	0.000170722398309313	0.00152841415124937	3.61360077270432	2.70184774800135	2.91954889564653	3.05006528995875	6.12345451676065	5.54926449226673	6.26920318765174	3.68836787843145
Ppp3ca	-0.706995043256691	9.86626668288926	3.60998146699399e-06	5.11877164719533e-05	554.875031349489	849.947814336189	766.110209022107	665.143301203	1002.19249122185	1292.2378054344	892.435771228481	1442.76927316686
Ddit4l	-1.80344348923456	1.2182806195457	1.16983249859961e-11	4.84654929449856e-10	1.32088493390695	0.831109085136405	0.90357302930833	0.831342798350498	4.2221877032153	2.99061995633469	2.81974837829275	3.62054424532056
Iqgap2	-1.45957487933628	6.13516920032605	2.13815251813279e-22	4.75773421615484e-20	46.6195689215876	34.3038623516156	36.010821344634	32.7177006977125	123.756744470646	107.862843330399	74.2685964537269	105.755329693312
Arhgef26	-0.713274398722243	5.38912353096174	2.17918208800609e-07	4.095912273315e-06	39.8808446555152	27.7192918544331	29.8928713972352	29.1137816560698	62.0177189250431	53.4332412387869	43.9690247997345	48.177421708317
Enc1	-0.812599482562729	9.85805553871364	5.94427579434337e-17	5.94255281585225e-15	684.236558366768	685.06978063425	681.712134900553	642.128710879845	1239.64280282797	1336.49304793068	1041.4541686721	1112.62089825628
Htr1a	-1.13368266596703	4.58311441535863	8.41339158465104e-10	2.55101429234826e-08	20.3598496630706	11.9171323290227	13.1380309233419	14.2796207057723	39.2087954443496	22.9215541224699	38.3970764886659	30.4936093174804
Arl15	-1.20608557419366	4.40356040634614	1.15820650358515e-12	5.74770392930241e-11	10.9056481398761	14.833604639635	13.6265727298381	11.5060129408816	27.4563380709145	34.2172598799801	20.508341533704	35.230230091281
Arl15.1	-1.20608557419366	4.40356040634614	1.15820650358515e-12	5.74770392930241e-11	10.9056481398761	14.833604639635	13.6265727298381	11.5060129408816	27.4563380709145	34.2172598799801	20.508341533704	35.230230091281
Fgf10	-1.72211061651111	1.74443692666111	3.33963933462614e-12	1.52058297889446e-10	1.38917744650471	1.66381862110659	1.59915249807688	1.31652149379669	4.78740110587612	5.122171552177	3.45530710826621	6.40669499626944
Mtmr12	-0.894677146661221	5.7079775647767	8.80047252026624e-20	1.34901465432881e-17	33.6931992311811	38.811371609152	37.1933447900488	36.1858944196023	64.907968108304	63.3271184228307	71.4442977670461	71.5714197447723
Cdh9	-1.56944696373142	5.15345219510263	6.82499943572032e-14	4.28249316271218e-12	23.4856532556139	14.3426972684001	15.8493202944072	17.8156539931966	63.3552971204798	43.480382904487	72.0021947423255	33.4151799723942
Sema5a	-1.17722978756744	8.3108425065166	1.61604955837874e-32	1.28720089818708e-29	212.031908869742	186.911860182776	189.232728691447	190.427054505458	469.203533262132	381.730449279214	478.131898468441	431.722829750976
Pcsk1	-0.821262527680475	1.73636473015173	9.6611106022945e-05	0.000930007238784906	2.6406392893496	2.07841013603694	2.22444973929748	2.28752027195094	4.5047042531817	3.98503743997864	4.50847359711579	3.34101682790226
Bdnf	-1.9470082120871	4.88063552172173	1.10514101064164e-10	3.8598798437499e-09	21.4067002987709	7.54886595519855	9.38309138128383	9.97985935538965	72.6415469101622	43.973601542783	42.9812914021239	26.8007737437193
Bdnf.1	-1.9470082120871	4.88063552172173	1.10514101064164e-10	3.8598798437499e-09	21.4067002987709	7.54886595519855	9.38309138128383	9.97985935538965	72.6415469101622	43.973601542783	42.9812914021239	26.8007737437193
Bdnf.2	-1.9470082120871	4.88063552172173	1.10514101064164e-10	3.8598798437499e-09	21.4067002987709	7.54886595519855	9.38309138128383	9.97985935538965	72.6415469101622	43.973601542783	42.9812914021239	26.8007737437193
Bdnf.3	-1.9470082120871	4.88063552172173	1.10514101064164e-10	3.8598798437499e-09	21.4067002987709	7.54886595519855	9.38309138128383	9.97985935538965	72.6415469101622	43.973601542783	42.9812914021239	26.8007737437193
Bdnf.4	-1.9470082120871	4.88063552172173	1.10514101064164e-10	3.8598798437499e-09	21.4067002987709	7.54886595519855	9.38309138128383	9.97985935538965	72.6415469101622	43.973601542783	42.9812914021239	26.8007737437193
Ano3	-0.638520008464803	7.57290680710137	7.72407811875239e-06	9.97765746501011e-05	137.48526915316	164.52971460948	156.976596343775	136.354677834527	223.444846369628	269.797064545171	160.792626898735	272.778873583698
Chrm5	-1.24984289683466	2.46033377927237	0.000102712408243298	0.000978605237655069	5.84116974888982	1.93749355572668	2.36235390825021	2.56337078673774	11.5394036514307	5.41473304732851	6.55426855020524	6.75262745609368
Gpr176	-0.580855834629872	4.58341815549468	2.38588266973815e-07	4.43606971855896e-06	17.6451094727096	20.515179873768	19.7439797720307	18.5084185117786	27.4559609311948	29.2422498454492	25.930423137428	31.6787084657519
Itpka	-0.660795269058331	6.46527491995565	2.89370060906072e-09	7.88962324162088e-08	68.3610727397084	71.1065949006789	69.8677330470815	64.1216214420643	109.328402987196	112.061229472251	87.0906802469168	123.858087092449
Fbn1	-1.05668379888156	5.32781372461375	6.04992044271486e-24	1.57480570618291e-21	26.886331886709	26.4050359863796	26.1395096746738	24.5389802896831	56.5995151957245	54.1458995108315	47.8436253520098	57.7168395361258
Adra1d	-2.24396870459623	5.79795762643148	5.18998317729173e-30	2.98337532974653e-27	26.9604088097391	15.3820863445991	16.9615134331092	18.0919390852096	117.278756512116	72.9380576396706	109.771086768579	66.7645712132197
Btbd3	-0.620303140144915	7.28265590915228	7.61490852118661e-09	1.89973377863093e-07	102.052930488072	137.917393144292	128.612399490562	121.937240179282	171.702992098176	205.195471226622	188.547846726529	188.604677887415
Flrt3	-0.651386749858506	5.52253600130801	4.95986563590392e-06	6.77278613165641e-05	40.7128935544734	31.8778197852415	33.646925392848	36.3943777549696	60.8227635560068	50.521173511611	70.0314095720236	42.6758800232956
Flrt3.1	-0.651386749858506	5.52253600130801	4.95986563590392e-06	6.77278613165641e-05	40.7128935544734	31.8778197852415	33.646925392848	36.3943777549696	60.8227635560068	50.521173511611	70.0314095720236	42.6758800232956
Sstr4	-0.845009346844559	4.73485423181594	5.11074894580824e-11	1.88523776621312e-09	22.1638546394684	17.7406959460693	18.4224396804821	17.4678352834102	38.0836651852072	32.1624330556391	28.3977188278256	37.5268830793084
Fkbp1a	-0.605550834528463	8.96779017966519	1.24405186018225e-09	3.65947536526106e-08	376.81897577816	421.9236763004	409.820128735779	379.537018616515	599.300883091368	676.63993775261	515.409116312927	625.062325661703
Tcf15	-1.21609119694256	1.35768690978593	0.000100594288732495	0.000963749171773269	2.36435892829754	0.9687013371073	1.1812433461941	1.31662569312906	4.71381662990928	2.63652850955415	4.01470748444055	2.22656585251109
Sulf2	-0.593746578831855	7.75271036617372	0.000124060393042346	0.00115566318866456	201.403867442068	150.179045879819	161.146250835045	174.483743158313	290.672480723403	263.898075127961	312.692179340347	169.873338156684
Cebpb	-1.46099178578464	3.16380147267669	7.89499926215061e-16	6.68217238163373e-14	5.35040539593952	4.57372854927885	4.65773772803398	4.22759883220796	14.1489187004365	11.2460806244544	10.3602454812388	16.0843517073717
Cebpb.1	-1.46099178578464	3.16380147267669	7.89499926215061e-16	6.68217238163373e-14	5.35040539593952	4.57372854927885	4.65773772803398	4.22759883220796	14.1489187004365	11.2460806244544	10.3602454812388	16.0843517073717
Ptpn1	-0.614588827747821	5.28390839348722	1.40528314845776e-09	4.09014479243108e-08	32.1664546703525	30.4935744625929	30.6582301760548	29.3917408986121	49.2780635850389	48.1682531013127	42.2770914506792	48.1783006469115
Kcnq2	-0.58968789262042	8.19276988815954	2.8034930400299e-11	1.08949267550007e-09	232.316502972269	235.079059068473	232.822025369027	233.823089717195	349.879653820505	323.099884906646	380.476047556077	352.215266548063
