logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
Pex5l	-0.636443259499111	7.34702149807238	4.59568169652494e-07	9.91989542236074e-06	144.22599195476	106.937391778104	148.86399402387	109.523994222172	240.11151928715	180.209254434666	195.134596382376	176.648995563405
Larp1b	-0.583202934378186	3.42794829687503	6.67246145089022e-06	0.000101254242233164	9.52734199668816	8.21776134967461	8.35981601446557	8.01677571123363	14.2641533724857	11.0363270575773	13.1230379653105	12.706121674181
RGD1565989	-0.872892839256076	0.890028601914365	0.000128988179264793	0.001263976216896	1.43812806584128	1.280676279769	1.07206758878086	1.13703556882975	2.53163475891197	1.89071123872794	2.4636631412117	2.15925993341345
Trim59	-0.633255501246373	4.16581375897127	1.74994907060779e-07	4.29900075877284e-06	13.3629561698491	11.4196224183118	16.6104172344371	14.5411151923586	21.9844649864146	20.3956333730726	20.5155931878443	23.8773023008794
Edil3	-0.695487448251202	7.92085906710039	5.40148498537859e-13	5.58100492753971e-11	182.766634081753	168.410173166188	189.860115863479	198.739776686535	296.278171573778	262.428682375295	294.22842135373	345.099553162132
Fam198b	-0.60215916302699	3.34322466874089	3.09197676272176e-07	6.97407021986616e-06	8.20262386595394	7.84421051585778	7.98454378614534	7.86374883513774	12.5060743257123	11.6697194138902	12.373180415885	11.8822140204955
Fhdc1	-0.629660008995102	4.82636447352032	1.3612927532035e-08	4.57628846124773e-07	23.0574471685827	18.3033143239275	25.881083454741	21.5219601698634	37.7918164603778	30.7505666908865	32.9959455230302	35.8082147362812
Fhdc1.1	-0.629660008995102	4.82636447352032	1.3612927532035e-08	4.57628846124773e-07	23.0574471685827	18.3033143239275	25.881083454741	21.5219601698634	37.7918164603778	30.7505666908865	32.9959455230302	35.8082147362812
Fam160a1	-0.868904369576351	1.60600282037751	0.00150750434304879	0.00999547564728402	2.59806556886699	2.45457299605649	1.87591516521009	1.39003906630464	4.67513904912039	4.3128994247855	4.2845376780956	1.9378674549073
Sh3d19	-0.836498045412994	5.86031386005093	1.67513546710547e-25	1.68135739884043e-22	43.2350958212091	39.6479278787773	42.6553797758022	40.9770923227901	78.184108407692	70.074783672659	76.060958777338	73.0487622169733
Sh3d19.1	-0.836498045412994	5.86031386005093	1.67513546710547e-25	1.68135739884043e-22	43.2350958212091	39.6479278787773	42.6553797758022	40.9770923227901	78.184108407692	70.074783672659	76.060958777338	73.0487622169733
Hapln2	-0.976009856926764	6.41661009972247	1.77686067940347e-08	5.77973293217073e-07	57.4297395321075	37.353724582571	79.7336285681342	55.5147546734257	129.420113174257	92.8863920799098	100.701873539586	129.496991926862
Paqr6	-0.681914114491336	4.91502891257625	1.06064207000268e-06	2.08158412956393e-05	19.6908970510008	17.8231142219001	28.666824015502	26.1371152334225	34.0033290136923	36.3256986332001	33.6392193786398	44.1544327756624
Paqr6.1	-0.681914114491336	4.91502891257625	1.06064207000268e-06	2.08158412956393e-05	19.6908970510008	17.8231142219001	28.666824015502	26.1371152334225	34.0033290136923	36.3256986332001	33.6392193786398	44.1544327756624
Muc1	-0.867798078699313	0.269772858611781	0.00132461246646201	0.00900505775458356	0.667158398680582	0.693725603043415	0.8572499079885	0.880846683363201	1.21493361635422	1.5779510422682	1.3927359958532	1.49272505577732
Efna1	-0.726859313510797	2.67864739361281	0.000110752866599795	0.00111722848633189	5.15129371645684	3.46869386591645	6.16074898589046	4.18662893452349	9.46666152684479	6.88404979497902	7.39226507040089	7.66370363114289
S100a4	-1.1264395695616	1.88490938724088	5.34445558861671e-06	8.32597449348581e-05	2.71000232537657	1.54762076621845	2.67866437104321	2.06762063909736	6.2698716052416	3.09548858253562	4.49986791476449	5.8213889802238
S100a10	-1.11710333416324	2.91801547136147	1.38502842587002e-06	2.61240529400342e-05	5.31541169950538	6.61658612700601	2.52105159019965	4.34332526767185	10.3034244558286	8.03832136457339	12.585825657745	9.87517677014901
Cers2	-0.590438596889168	5.69678161613978	1.00400231661705e-08	3.46639817029553e-07	38.6432379086066	35.4858139181463	46.1911197633354	44.9164019715602	60.0627135915125	58.1935881099009	59.2960744159836	71.2621024481974
Adamtsl4	-0.684050791680501	2.49535955118289	0.000110570980290592	0.00111619498207141	4.65217308675115	5.12260642876399	3.10948948147588	4.08608489781848	6.94198127374095	6.04324880493645	7.71242102536319	6.58288538135705
Car14	-1.33928099004166	4.32309630126721	1.12497313673967e-29	2.25830321678084e-26	12.2450479010655	9.92542167730152	12.5920805164023	10.3436502124137	32.5544580507871	26.5460282084611	29.1922978233646	25.8690979930689
Otud7b	-0.669796327113138	7.17803919833196	1.78290249101247e-09	7.73251413694666e-08	113.250146558985	90.2885268803378	131.930211936679	111.344664455749	191.138641320442	158.181449076658	168.995626658022	192.510436629741
Txnip	-0.666629846889502	6.69010703345954	7.94967146969479e-09	2.83524831198353e-07	87.3547501322865	76.4676106734202	73.2014288139087	81.9066515198241	133.725226421191	96.7747862306909	127.643443648366	148.122076575778
Tspan2	-0.59465683482223	7.78942247182681	3.76807249352212e-05	0.000451013242580688	168.800215178824	126.041094921663	241.085475864264	168.825255270076	290.208578785365	259.435594806181	242.486147779517	272.140268872219
Ppm1j	-1.4273269068166	1.60934316300941	9.14109699781843e-14	1.04431459360443e-11	1.66213953366853	1.76090834644579	1.34015042193635	1.60395554449606	4.29795862904264	3.94140134714175	4.71316720214519	4.2175299340152
Csf1	-0.71070080327018	4.5539655700576	1.01901805731962e-09	4.78904406068739e-08	16.9662584785364	15.2616430324478	19.2371121043077	19.4600522414697	28.2687321308036	25.4930540716586	27.7466914226347	34.5853011230723
Gstm6	-1.07703359554597	1.25028144008872	1.03209591298932e-07	2.70578577785932e-06	1.49630774149027	1.49412701608757	1.39341384748361	1.44848453111483	3.19484489356802	2.94328014326676	3.26718557027753	2.93047137936741
Serinc5	-0.611910653649309	7.92956142887883	4.84433032508033e-05	0.000555240862381964	191.247634383489	134.845822623011	262.627705841946	182.380311213916	332.24732683767	268.685830498596	267.125735794151	310.417322320566
Synpo2	-0.714355916019579	5.52320014207814	1.58326414444853e-05	0.000216210182291456	25.6876259710277	27.695048008693	42.9210047827912	42.6494474487186	45.1982170479081	64.0878806137044	51.2084177342121	67.5099652896773
Ugt8	-0.821132508717495	7.76824069033222	8.35052395832223e-06	0.000123908725092232	142.19719538464	100.000595386361	221.739902842017	166.090137450025	287.678744365998	236.352695514244	239.433518419957	349.68783323696
Lef1	-1.10619186247182	4.25837173093267	7.24871109577642e-18	2.07875282281327e-15	10.5964070712067	13.0202198236517	10.3971434252176	14.238337906144	21.7760325025969	25.7066968121335	27.2102001724233	29.2296036979576
Tacr3	-1.31309472693939	1.14399102680657	3.3163620054429e-09	1.30903142978887e-07	1.00106056495882	1.01391829544267	1.33944121702376	1.45169962139	2.59397595480036	2.99645560426237	2.89263093806325	3.50382191848268
Ddah1	-0.667101209732866	6.87339676897712	7.00927362005906e-05	0.000754167786440045	92.1295081212423	125.079688911034	59.4322020761449	85.4707852932557	134.836854412518	150.459012876991	170.064382469538	119.644267382271
St6galnac3	-0.649598531472509	4.64954410901817	5.35181624014175e-08	1.50107229154634e-06	18.297999452161	15.4751605041978	24.4869097512754	19.5580022812576	31.2955854179322	30.8592975852396	28.7109923065839	31.2281003659586
NEWGENE_1310139	-0.811831014330928	3.15482003504357	2.94276080884372e-07	6.69981689309903e-06	6.4850503608048	4.96282074706218	8.19690587367947	5.89505421599727	12.6108785923988	10.9867210855514	10.713195397895	10.5421806570126
Elovl7	-1.13774825844788	3.4676358324933	1.56262941352389e-18	5.48951712970942e-16	6.43386960646471	6.99038959481169	6.27032790630436	7.6627689932888	13.8354982264962	14.0871514284219	15.6404501754972	16.6750284813672
Nr2f1	-1.02839792444385	5.49740324588678	5.78811667773108e-12	4.72875671834169e-10	37.3948364081382	31.7502279584481	24.2233902111203	25.2397188126961	73.542427981653	46.9384030875044	66.9006196817126	54.5738653271022
Car2	-0.734928139845865	7.90251716543268	2.94649425000275e-11	2.11245597964483e-09	178.996279022635	146.211759783094	221.099095927244	171.826105731974	323.379980832918	295.920221347014	287.372423977678	288.545829460342
AABR07051445.1	-1.05600998190308	2.53047263941906	2.92462071798868e-10	1.62437827388051e-08	3.98786647433933	4.26885613349326	2.89478583155974	3.56899059763903	7.82336542028676	6.9372525269496	8.62300471498879	7.25058087231992
Itpripl1	-1.06898264221907	1.68893282453747	4.39766283638553e-05	0.000511555945172927	2.70620418131649	2.50790913565743	1.39428008072468	1.44284570463298	5.33452560532797	3.67781020850087	5.03406575930251	2.86838825798305
Adra1d	-1.71631114221991	3.81641282239711	5.83618250088145e-10	2.88767734163332e-08	10.0564808710012	6.99034900168378	4.28918188513955	4.74899577328012	30.4956108962918	11.553322261124	24.5311132893712	19.2324937090081
Nkx2-2	-0.604984921103538	3.20461463013638	3.54434813587679e-05	0.000428336931633329	6.38175517476787	6.51022950224515	7.66259529094431	8.33708540782466	9.81413985970246	10.6183785899211	10.5524696470101	12.9751501055839
Nkx2-2.1	-0.604984921103538	3.20461463013638	3.54434813587679e-05	0.000428336931633329	6.38175517476787	6.51022950224515	7.66259529094431	8.33708540782466	9.81413985970246	10.6183785899211	10.5524696470101	12.9751501055839
Gsn	-0.594507173911843	7.97030555502732	3.56276440517484e-06	5.86916358986129e-05	194.686222344081	151.387931587398	249.982482075933	202.926334617422	318.808748456795	269.946941028213	277.83842590809	339.849923205087
Stom	-0.695353445928565	2.25370976530947	1.25483843398809e-05	0.000177215976627143	3.54804593011347	3.36183107740543	3.59033510779341	3.72667248186936	5.78556910311928	5.25533024009987	5.7849328363727	6.22847821135405
Matn4	-0.693088280508544	2.39029065911095	0.000205629135318616	0.0018762990970761	4.31956436637937	3.09511307771894	4.875152519353	3.41049182282631	7.64930134840272	5.78094774293502	6.10656834853793	5.86066506945211
Bcas1	-0.74347352204074	8.72459260013256	1.31031218451997e-06	2.48481873372126e-05	296.632617779762	218.837413943472	428.963251053215	320.738768135214	560.701176385454	479.757071446349	474.47291706613	603.244088333101
Bcas1.1	-0.74347352204074	8.72459260013256	1.31031218451997e-06	2.48481873372126e-05	296.632617779762	218.837413943472	428.963251053215	320.738768135214	560.701176385454	479.757071446349	474.47291706613	603.244088333101
Col9a3	-0.68906165205914	4.80537672513684	4.62691875601413e-07	9.97200342937278e-06	22.5570306904389	16.5424219793405	27.3803167845324	18.8262734095207	40.3759293843607	33.0657199111306	32.8353096430566	31.2707509382596
Chrna4	-1.34396254987254	6.3419323957875	6.37621271667625e-08	1.7442810097148e-06	56.4101742221475	67.3954115545865	22.4580892826013	36.8778361110193	128.872049614353	90.1512487961707	150.940669905936	95.0015302361758
Ermn	-0.852471527291039	7.46261164920375	3.03041415867146e-07	6.85722701411455e-06	117.359860054296	83.9386327162176	171.314704111763	130.025683175276	239.243403612078	194.822155193962	200.384968265202	273.13420659448
Tanc1	-0.997473345814704	6.74240662476605	7.99563715178365e-27	9.36289110473865e-24	76.5474566664823	64.9415096408606	74.3789525655344	69.6923115298078	155.652379262136	124.535658476235	144.462551591541	145.485091682402
Fign	-0.887685293556036	3.59622964771538	4.8813478059951e-11	3.26631901761158e-09	8.20586540287135	9.76508083268488	6.64638912731689	9.0060897192851	14.2764142727077	14.87625582241	17.0326400466241	16.0525104012533
Olfm1	-0.786561511686657	8.01390746661807	0.000271890824865868	0.0023730496093262	270.971831128013	209.978800605451	144.099442547218	133.520832897977	452.013928650342	243.709149937939	370.180821046072	242.639076699484
Olfm1.1	-0.786561511686657	8.01390746661807	0.000271890824865868	0.0023730496093262	270.971831128013	209.978800605451	144.099442547218	133.520832897977	452.013928650342	243.709149937939	370.180821046072	242.639076699484
Prr5l	-0.942556697245396	3.42836820028007	2.34820244488846e-06	4.11946825912267e-05	6.98726842006311	4.53604577934695	10.7139447829245	6.93086080066399	15.9157720847353	12.5089482022733	12.3742821512312	15.28475544148
Aif1l	-0.679755473248719	4.20897690419102	2.09188603301707e-06	3.75897474884346e-05	13.5291270220696	10.8326891596681	17.0924928701822	15.0600057502555	23.0860323470204	19.3943891832497	20.7836607462242	27.2807111231026
Depdc7	-0.667675926201089	2.70669672136007	0.00011610275957149	0.00115798594160894	4.54973769408885	4.00226978789048	5.73292254664697	5.54057405521649	7.55107828722107	6.98939346121069	7.28525143169297	9.6843054044151
Fgl2	-0.708540650151222	2.98456738340054	7.03561363026039e-07	1.44750282185094e-05	6.09634300839284	6.72349487207536	4.93112990707323	5.9501693274567	9.53345991047483	9.30401953359503	10.5515140554868	9.36065428432113
Slc4a5	-1.24597129422333	1.86997235362106	5.56102597372069e-08	1.55046700362546e-06	2.32525586396653	2.45457841376418	1.92945551986555	1.70322167424489	5.50588159462842	5.78565494379214	5.62355623346783	3.0706205237598
Slc4a5.1	-1.24597129422333	1.86997235362106	5.56102597372069e-08	1.55046700362546e-06	2.32525586396653	2.45457841376418	1.92945551986555	1.70322167424489	5.50588159462842	5.78565494379214	5.62355623346783	3.0706205237598
Nat8f5	-0.814468613118005	2.55174504993508	2.44534978127141e-05	0.000310968824673537	4.04814858765486	5.12259392536068	2.84178538763757	4.66060442738	6.45279557358561	6.30547588518099	8.14105498721614	8.44488368505331
Nat8f5.1	-0.814468613118005	2.55174504993508	2.44534978127141e-05	0.000310968824673537	4.04814858765486	5.12259392536068	2.84178538763757	4.66060442738	6.45279557358561	6.30547588518099	8.14105498721614	8.44488368505331
Slc41a3	-0.762791451692662	2.4752939533142	2.50947100819731e-05	0.000317685464929628	4.48540134331507	4.96251128268439	3.05575532806092	3.6703731832831	7.21585457899512	6.46493839290198	7.81949175806098	5.96067549762632
Grip2	-0.716189921958952	5.66886783820954	8.03054525134176e-19	3.04987086140147e-16	39.4113252972406	39.3276689946866	36.0650385878027	38.8575739362671	63.6409497385333	59.5080967774001	65.8299919621542	63.4821399635859
AABR07059258.1	-0.585222645004285	3.42371637301609	2.68980658471374e-06	4.61922688137551e-05	8.75679491135008	9.23152909142005	7.82438344698732	8.17302952734849	12.8930624664859	13.1961063043459	13.6047939098597	11.3103646352219
AABR07059258.1.1	-0.585222645004285	3.42371637301609	2.68980658471374e-06	4.61922688137551e-05	8.75679491135008	9.23152909142005	7.82438344698732	8.17302952734849	12.8930624664859	13.1961063043459	13.6047939098597	11.3103646352219
Fam19a4	-0.917212822115038	0.974332231895059	0.000187565662429466	0.00173285515349037	1.22068933953682	1.7608348408853	0.751165272226864	1.39824481962854	2.04305341914475	2.25966446497816	2.83830898725805	2.57378781591306
Sema3c	-0.762495696544258	3.9796532687259	0.000145789788571375	0.00140510158367967	10.6491794349809	16.2749629730357	6.70170254319273	12.837093075198	16.1014182782896	18.5030770799102	23.084654546934	21.1485853873838
Rassf4	-0.603370876755841	3.08118227019565	3.61033568100629e-06	5.93361836134508e-05	6.48715261060433	6.7769421555317	6.21659230133713	7.03922240679463	9.64517012375551	9.61928872393261	10.3377220835241	10.7039488026491
Ret	-1.6283279510787	4.80994359518024	2.43646027716673e-15	4.02789880173493e-13	12.5341033048687	17.9826160250711	7.77365894795063	16.3091498261392	33.9564190669683	33.8492889568612	49.009647960284	52.0290250379881
Ninj2	-0.765178837498243	3.57206479998782	8.92145656906864e-05	0.000934160266084594	7.54748793908197	5.54993200667667	12.8571527836394	8.95217012863085	15.096683642311	14.5088576787565	12.9100369795097	16.8312288210376
Tuba8	-0.679752460722801	2.535079304312	6.33634156943665e-05	0.000694526300575068	4.15990520846759	4.26896654684897	4.01952470036286	5.02406529889428	6.39600131368972	6.0427478401984	6.96340421371602	8.603340708957
Cd9	-0.645967908834185	6.33613041292435	8.76593424608634e-09	3.06415194094541e-07	63.1389695134852	50.3204906276694	75.1274086649884	63.0714145606598	105.237141078956	88.0523220976319	93.0416250496254	107.474191150799
Kcna6	-0.700141221477566	7.59084925117353	3.53666976251202e-11	2.44814204447383e-09	158.754677046041	125.080411841647	166.816185041382	136.640847812683	271.52535492662	213.959198476576	234.557879120759	234.119545532127
Kcna6.1	-0.700141221477566	7.59084925117353	3.53666976251202e-11	2.44814204447383e-09	158.754677046041	125.080411841647	166.816185041382	136.640847812683	271.52535492662	213.959198476576	234.557879120759	234.119545532127
Tex52	-0.778947375804011	1.18338337244957	0.000196438470470586	0.0018029741260958	1.55288940831901	1.60085642333754	1.44713971175354	1.76100675792854	2.59140954184554	2.36393587615379	2.7852874548367	3.19482137670617
Mansc1	-0.601237703716206	3.10909077563315	7.91019550028037e-06	0.000117872817783605	6.76314715942785	5.86991047993252	7.71562621668492	6.72582712185295	10.7422145765908	9.98770687289939	10.0167085970038	10.340480820833
Slc25a13	-0.625893836444353	3.64655517970412	1.38135995629604e-06	2.60898791745591e-05	9.97681298774652	9.17829748407524	9.48522817221648	10.402984657746	15.1525188660781	12.5599529758291	14.944501098577	17.6053365083111
Gpr37	-0.596591831491048	7.77724595330046	0.000110331524534992	0.00111538027537102	170.793876169286	120.224682716457	240.281559791726	166.962478525591	294.834815040571	240.245008334552	237.344111460466	283.462517374927
Ccdc136	-1.05161772025724	6.47045181146281	3.41267849849947e-19	1.49859244565358e-16	64.2926091779643	66.3819664885838	46.3552901162713	53.5461268606014	127.553043962426	109.238962742976	134.391278045986	106.788421486089
Creb3l2	-0.638029824510461	4.32863735597655	4.0457502583173e-09	1.55755842821574e-07	16.6254992851781	13.7674865551493	17.2542218539477	14.8983779505977	26.8819443271876	22.1295314589891	24.1040001704687	24.2296143487227
Slc4a2	-1.0853607880496	5.94949911683938	2.62381415149153e-18	8.77853248970453e-16	44.9445765435627	44.8238017015013	33.8152279045077	34.5022571343791	93.0565810689919	81.6413748956013	94.1645984004472	66.6029046461295
Slc4a2.1	-1.0853607880496	5.94949911683938	2.62381415149153e-18	8.77853248970453e-16	44.9445765435627	44.8238017015013	33.8152279045077	34.5022571343791	93.0565810689919	81.6413748956013	94.1645984004472	66.6029046461295
Gpnmb	-0.883029765320903	3.52473845940758	1.6021084169672e-08	5.28470128526363e-07	9.74294462831633	7.79085848998063	7.77042871850102	6.77081466784092	18.1686216785945	12.6130399261555	15.640289991795	12.7489076632982
Creb5	-0.724564409477021	4.05775867558304	7.19363469802515e-07	1.47354161481996e-05	12.8586208025714	9.33856507384486	15.6988339066814	12.0015753153523	23.2439228845759	17.7649094447597	19.1766167784889	22.2809923929294
Creb5.1	-0.724564409477021	4.05775867558304	7.19363469802515e-07	1.47354161481996e-05	12.8586208025714	9.33856507384486	15.6988339066814	12.0015753153523	23.2439228845759	17.7649094447597	19.1766167784889	22.2809923929294
Napepld	-0.60367074227668	4.13284467189373	1.48933974548241e-07	3.77084722585925e-06	14.9613057226516	15.314747925701	11.6298776934142	13.4507839335386	21.8175264337889	18.9751559184579	22.710525906191	20.6274686058532
Napepld.1	-0.60367074227668	4.13284467189373	1.48933974548241e-07	3.77084722585925e-06	14.9613057226516	15.314747925701	11.6298776934142	13.4507839335386	21.8175264337889	18.9751559184579	22.710525906191	20.6274686058532
Plin2	-0.628309967606717	3.01808394677015	0.0001092036930064	0.0011063664701701	7.03352094027491	7.41715878348815	4.77084061865942	5.8957233723881	10.2458167487155	8.56621871524826	10.8726686731635	9.15351374073463
Elavl2	-0.670351267917384	5.7790119620815	0.000301655232806421	0.0025894070442247	48.9891917936967	57.8437860390392	25.8330574920564	36.5194448433103	71.5711141484258	59.611352991976	81.254734531217	56.8326974139811
Elavl2.1	-0.670351267917384	5.7790119620815	0.000301655232806421	0.0025894070442247	48.9891917936967	57.8437860390392	25.8330574920564	36.5194448433103	71.5711141484258	59.611352991976	81.254734531217	56.8326974139811
St18	-0.650867061988659	5.36139628972277	8.20475159126752e-08	2.18358275303961e-06	31.5982799265193	24.7068055894313	39.4914066742501	31.8199515755786	53.7178629942364	45.4180131003017	46.8157883566889	54.4347132587991
AABR07046961.1	-1.22022089450803	2.13368438357647	1.69352152955768e-08	5.54717121989384e-07	2.27665621650042	1.60101968390524	3.80264824411131	2.58707581700364	6.33411459824435	5.83477996474065	5.30354521284216	6.48587933557168
Elavl4	-0.836508508594358	6.33749163244246	6.33179510669614e-05	0.000694526300575068	79.2903952381398	70.0104980293692	38.157853120609	44.4809282705803	132.053821317662	74.5360500915757	121.267544100984	86.3603679605066
Spata6	-0.717279816191531	3.40463202914683	2.48724975358345e-08	7.76060283959229e-07	7.70714693169004	8.53783501705611	6.86018744513056	8.59270459073114	12.1264920530793	12.194676900709	13.7120418808917	14.1008599637377
Slc6a9	-0.585983125893421	7.24343870605027	7.09635735210747e-10	3.45045029452644e-08	115.694805627057	104.802883883732	136.700125472409	127.129349664833	180.511009192804	174.32303454116	175.048254789948	197.140514457944
Slc6a9.1	-0.585983125893421	7.24343870605027	7.09635735210747e-10	3.45045029452644e-08	115.694805627057	104.802883883732	136.700125472409	127.129349664833	180.511009192804	174.32303454116	175.048254789948	197.140514457944
Elovl1	-0.602371829839946	5.55948261307964	1.14705622248418e-06	2.22323228115141e-05	35.0950805512634	29.242560496287	45.2255261485155	39.8961866051197	56.753970374018	51.3584282873259	52.3330285631131	66.4800006762511
Tmem125	-0.624104466415642	5.05862303394944	0.000749525271296276	0.00555795731517428	25.6122893358218	16.3291361553946	38.5242851098892	24.1059329915551	46.8784306899489	35.6392359703834	35.1929185089421	43.476370969082
Rimkla	-0.718206615292442	4.15578660331365	1.03012297715599e-08	3.54786472426371e-07	15.2894418739051	14.7277757076687	11.3618626649166	12.2057514596704	24.3474310178201	19.7635368450038	24.1030612034015	19.9532652478776
Rims3	-0.943618565029305	5.33389452063297	5.18543377934231e-12	4.31158079688273e-10	27.2190937493459	34.0979447559804	19.3479629848704	29.3927596640678	48.1100480551036	48.3621872782257	59.7227957033282	55.511893610681
RGD1561149	-0.840152121896235	3.99446424746181	4.81586631637582e-10	2.46980122181434e-08	12.906566321062	12.7533671166394	9.64698582563577	10.0834882553397	22.474013422373	19.1340089896748	22.5495639662019	17.1196397206954
Stmn1	-0.61056068341676	8.12594189090957	1.91255806171482e-05	0.000252926882310641	278.473283409929	218.62358550075	207.759352307129	179.266300734722	426.237441900061	280.932089622257	357.111975302004	285.654733379671
Ldlrap1	-0.818227195302695	4.01335568143096	0.000341664501655679	0.00285748961136376	11.2002243151339	6.45717519998592	18.6964840966794	10.0824251663533	25.0005230184442	18.1862208765076	17.4632160836342	21.248949933998
Ldlrap1.1	-0.818227195302695	4.01335568143096	0.000341664501655679	0.00285748961136376	11.2002243151339	6.45717519998592	18.6964840966794	10.0824251663533	25.0005230184442	18.1862208765076	17.4632160836342	21.248949933998
Padi2	-0.636166922050977	7.01155160613281	1.56562863418611e-06	2.91245754552525e-05	94.6316072940253	75.1338326143062	130.53556454771	103.482204465246	162.048977168965	147.721644242185	143.553000571529	174.250271477535
Tmem88b	-0.861305313401111	6.24952560400389	1.22998460384609e-07	3.17715875978773e-06	54.6013745074337	36.1797385625313	73.6249453090913	51.374657340096	112.779182811383	82.2677370435878	88.167745316625	108.813379405737
Gabbr2	-0.738812696021717	7.90144899687713	2.4750275031087e-09	1.01101995563033e-07	207.196161823467	200.90726324412	152.993928321173	155.314528779903	336.930930984924	281.934744132425	330.757845063277	245.938083216659
Gabbr2.1	-0.738812696021717	7.90144899687713	2.4750275031087e-09	1.01101995563033e-07	207.196161823467	200.90726324412	152.993928321173	155.314528779903	336.930930984924	281.934744132425	330.757845063277	245.938083216659
Slc44a1	-0.650733574814604	7.57937500055468	2.57032322707179e-07	5.96994743583682e-06	143.023143292326	112.860660129185	188.624645560817	150.513141668205	245.414993679763	216.74652094386	216.025282321337	255.993460096948
Slc44a1.1	-0.650733574814604	7.57937500055468	2.57032322707179e-07	5.96994743583682e-06	143.023143292326	112.860660129185	188.624645560817	150.513141668205	245.414993679763	216.74652094386	216.025282321337	255.993460096948
Ptpn3	-1.53440137383598	6.67993135445225	2.27028831815846e-23	1.77233841370904e-20	48.5670497567341	40.5019374900415	59.694929426314	61.4793609111973	144.974290391625	119.591095188726	141.570970521793	202.925130693578
Ptpn3.1	-1.53440137383598	6.67993135445225	2.27028831815846e-23	1.77233841370904e-20	48.5670497567341	40.5019374900415	59.694929426314	61.4793609111973	144.974290391625	119.591095188726	141.570970521793	202.925130693578
Lpar1	-0.747440893119933	7.11058741882322	1.7024730985929e-06	3.11499374758169e-05	99.1195044520231	70.6515047200643	139.698238696179	102.911106284504	187.831789002706	151.977697807258	154.962383759859	197.557202461467
Lpar1.1	-0.747440893119933	7.11058741882322	1.7024730985929e-06	3.11499374758169e-05	99.1195044520231	70.6515047200643	139.698238696179	102.911106284504	187.831789002706	151.977697807258	154.962383759859	197.557202461467
Bspry	-0.627559149533782	4.69784657614985	8.52912093363849e-06	0.000126425324218869	21.1724748402191	14.994962993443	25.9871169156369	19.0884019793079	36.0800899253798	27.2801513849204	29.0860710852782	33.082541501492
LOC500475	-0.613383650498943	2.19335541840281	0.000294634040592406	0.00254624694858825	3.21885717595608	3.04170530840692	3.96486854968569	3.88357539511738	5.07203350129014	5.30925922353403	5.14245401991788	6.0761518217484
Rgs3	-0.795182361703781	6.43499296898613	8.65370446529699e-14	1.00497400947399e-11	72.3829590048392	61.793072357897	62.8046043545624	55.7677733444018	127.159673620241	100.301969099341	115.001860588173	96.1381654068966
Pappa1	-1.55606296039016	1.59204356502421	2.54495326424299e-10	1.4304673307657e-08	1.496500572437	1.70753091835556	0.965461658688645	1.7101472350023	3.91599929937706	2.99159022512503	4.7132262464056	5.72402266265882
Ptprd	-0.721701624960764	9.00814692607602	1.56399646641816e-13	1.73049435796126e-11	425.001910943273	350.8544079464	407.692909581062	371.077615000957	715.198981781109	553.196891615756	642.663393916514	652.72209858698
Ptprd.1	-0.721701624960764	9.00814692607602	1.56399646641816e-13	1.73049435796126e-11	425.001910943273	350.8544079464	407.692909581062	371.077615000957	715.198981781109	553.196891615756	642.663393916514	652.72209858698
Plekhh1	-0.881783984440675	7.10806278564085	5.2045740006687e-07	1.10810111905146e-05	97.8954101533612	62.9674352229886	139.643583722893	87.4339071225163	212.508089393725	159.600957733998	160.693715354608	182.061565122622
Zdhhc22	-0.87382601612496	4.28425715378981	0.000218045533957862	0.0019729400149233	18.0472715514919	18.4628361824174	8.30926469367651	9.91956378921118	30.8399711072603	21.0234873952535	30.9043610534372	17.5725401795247
Ngb	-0.778892245938152	2.04458160697596	2.20615569946261e-06	3.92416454289222e-05	3.10265313276282	3.14831915525649	2.73331411620342	2.84452626783337	5.23343566012531	5.09937536410541	5.40964075998554	4.573948682946
Ngb.1	-0.778892245938152	2.04458160697596	2.20615569946261e-06	3.92416454289222e-05	3.10265313276282	3.14831915525649	2.73331411620342	2.84452626783337	5.23343566012531	5.09937536410541	5.40964075998554	4.573948682946
Kcnk12	-0.973689055001718	2.90457634019004	4.46964065133128e-05	0.000518640713728383	6.79956371735434	5.22943016665178	4.50193086009662	3.40356090595142	13.4778567820222	8.51336421822937	10.8727302391972	6.30786376600234
Clmn	-0.640719426947283	7.51878774994664	2.62119318758712e-08	8.1129970643115e-07	144.293704268523	114.674911966874	178.443310171764	135.555433305373	245.41094678543	217.957323860509	213.078942298722	216.884925898411
Syne3	-0.627323303635232	2.64209895884293	0.000125227619395025	0.00123487614578168	5.42647466322517	4.21567259876381	5.25105742268559	4.39456956709984	8.75221659250943	6.35791394731992	7.39192986260671	7.30384206956006
Vipr2	-0.812454850324459	3.37628050582677	1.10176134940476e-06	2.14431447116839e-05	6.98849034664568	7.25723790738616	6.64563402002611	8.90829399805957	11.57818395997	10.6144351765581	12.9091063940601	17.2551782730846
AABR07063279.1	-0.650080661238827	4.99741473488199	1.38880162082179e-09	6.23496497629004e-08	28.2595246615241	25.400221991588	22.3469685625308	23.1235913189576	43.3557906238385	33.0096253469827	41.0832129663997	38.1182210277702
