logFC	logCPM	PValue	FDR	Bo_14_5b	Bo_15_5b	Bo_20_5b	Bo_21_5b	Bo_22_5b	Bo_23_5b	Bo_24_5b	Bo_25_5b
Klhdc8a	-0.893258638927543	2.75761307718692	1.27004614493027e-07	5.77385762366304e-06	4.22530011066722	5.30729916100562	10.8029845467406	7.41730327548097	5.59600304420634	3.43848347645222	8.55850233740446	7.72933743773412
Brinp3	-0.619737748022241	4.88912984856669	4.33049766694036e-09	3.07039015929596e-07	21.4060683908039	23.4407764655557	41.1202854693228	34.7706596185895	27.8441475595767	20.352367173022	31.2823108194515	35.8054166186287
Rxrg	-0.79047292245963	3.90399774401253	2.33552725147378e-08	1.28350822928383e-06	9.42003845017904	10.1307103809452	21.7644938315286	20.9859692536391	14.3393864551588	9.59851372496604	15.9071844114224	16.5879809869963
Rgs4	-1.01233210086105	7.02948007322295	2.493848961137e-63	3.41258291841987e-59	86.394163888288	82.5095352756946	174.655063946893	175.459212110588	88.3015339845068	88.8532545578301	163.841579326053	184.140955005236
Meis1	-0.83114137726603	2.34302954456657	0.000130359256199675	0.00196241590961095	3.94990958518884	4.24461388926647	5.69840439179114	5.24852158525803	2.66036140136865	3.38122316801851	9.4533896675723	4.94019310178226
Parm1	-0.709990275466459	5.68990250228475	1.13889117305403e-06	3.74629490674791e-05	36.9948513909301	30.4001049368029	59.2950968475317	74.6429618993214	42.8893276273872	45.9062951814674	45.3190723557314	76.3021179246631
Fgfrl1	-0.600119447171805	3.74614597528928	3.2847101655699e-06	9.26762348570279e-05	10.5307349338898	12.4550886146311	17.8546232037595	13.3648993239173	10.5654791486419	8.71417598382977	18.3252714593873	14.5428151134429
Fgfrl1.1	-0.600119447171805	3.74614597528928	3.2847101655699e-06	9.26762348570279e-05	10.5307349338898	12.4550886146311	17.8546232037595	13.3648993239173	10.5654791486419	8.71417598382977	18.3252714593873	14.5428151134429
Ldb2	-0.585928396914332	5.64595069584685	0.000293992711324403	0.00381326659882761	33.0424142612663	35.5608741976287	70.7925869977034	70.8648149864028	56.6655131386612	34.4904322587781	47.2595288017764	50.9181800945646
Sh3tc1	-0.758369231323416	1.81847536645634	9.69841183076604e-06	0.000229210824684288	2.42461000491652	2.76033215877453	4.83496607924232	3.77862257001343	2.72845895595646	2.1609607279596	4.35014768499483	4.0999055831961
Fam107a	-0.634377925588651	9.28097151275696	3.58052604598999e-27	4.08299320111059e-24	486.010783619502	502.602702075225	780.320471893159	742.624520124458	495.176795783453	465.752535033987	802.064654134603	701.45383540104
Dleu7	-0.716365419856683	2.30228758243994	7.86137858650427e-05	0.001282182414514	3.46369611428632	2.83783004270344	5.41329282504856	7.13415301910273	3.84798383128027	4.3390845361191	4.51632763531783	6.76499534679728
Siah3	-0.853707965080275	1.5321590801247	1.29275875553163e-05	0.000292398525796609	1.87035314230709	2.05319476110212	3.84085318647254	3.70763022961589	2.16869299627675	1.75666202786593	3.98175190081793	2.69669232381262
Siah3.1	-0.853707965080275	1.5321590801247	1.29275875553163e-05	0.000292398525796609	1.87035314230709	2.05319476110212	3.84085318647254	3.70763022961589	2.16869299627675	1.75666202786593	3.98175190081793	2.69669232381262
Klhl1	-1.39222306938084	0.122160624670184	1.14284616591228e-05	0.000261954890022505	0.554311093233544	0.496025204027342	1.28215927047553	1.53883468210316	0.489877747516218	0.54146919865257	1.5205636505286	1.18665502404849
Klf5	-0.79828247502364	3.1956274775459	2.04776512212177e-10	2.12284984326623e-08	6.78995188384657	5.95247816529721	10.1851704589188	12.9408466026752	6.0881458169082	7.52042523959459	12.2473685651811	10.5096167686509
Itih3	-0.872376939860954	7.29389830136341	1.16807765524983e-36	3.19679492688772e-33	114.80098875302	107.36573808298	189.539422656511	209.319028643801	102.787832614478	118.161197855308	220.72951278234	191.781432718622
Tmem255b	-0.654590105125438	2.44758481415187	1.59334118606649e-05	0.000347185999842896	4.01806121836147	4.60032072901867	7.11273528640219	6.08712942741998	4.33781243665056	3.580219462598	7.45635052322232	5.40819437321159
Tmem255b.1	-0.654590105125438	2.44758481415187	1.59334118606649e-05	0.000347185999842896	4.01806121836147	4.60032072901867	7.11273528640219	6.08712942741998	4.33781243665056	3.580219462598	7.45635052322232	5.40819437321159
Efnb2	-0.73137916193412	5.74257841632346	4.56828271209855e-09	3.16891010988536e-07	36.0234713079511	35.3492609785388	72.7967579377395	72.5461876634641	50.2324574095408	38.9723912426726	49.7354712063702	71.5662223195051
Drd1	-0.825571289682275	3.40896926611502	0.000601505217329596	0.00668643167663541	7.69044184050536	10.6761802339199	15.0082399181053	9.1690663359597	6.71832997071152	5.25735834854618	20.2294220138059	9.34781906304885
Id4	-0.615986766161172	5.18209042702654	8.64339986558526e-12	1.23204462250697e-09	27.9892261468373	28.3991969891713	44.12559207915	47.2910510093307	29.946151309395	27.9438705924093	47.9154754242224	35.8897661897873
Foxc1	-0.756661471714001	2.06220829438496	8.24426816593536e-06	0.000201095482322031	3.1873563196996	2.62292886392061	4.41787549149693	5.10704951094473	2.58962961613779	3.59354429868374	4.71940929294415	6.0409229577944
Ccdc8	-0.718652635684157	2.2127811403421	1.75880383796532e-05	0.000377233099039457	3.39475463522638	3.39944774147847	5.55186562781043	6.15563991112931	3.49835211422594	3.31457348286974	6.58487460265958	4.1440791496999
Dok3	-1.20217201864479	0.459641498206909	0.000183289596066215	0.00258038563021613	0.9705252132828	0.708580606188158	1.14406082782248	1.26012735009286	0.350578911354098	0.950087875971298	2.23880765984838	2.26253270605292
Gipr	-1.20148934591031	1.86136436735479	4.76837541688966e-11	5.77437603581576e-09	2.00887587153528	2.3355582528159	5.47546780451799	4.75748404684965	2.37850315106114	1.75479054773774	5.4308293133407	3.88646802314559
Fosb	-0.651289292581272	3.25173187907901	3.87903853180462e-06	0.000106587878050631	6.64981770150869	6.8014960868789	12.166290736943	13.5697308327332	8.81400814392277	6.96644164765067	11.1718885529359	9.03386509994698
Fosb.1	-0.651289292581272	3.25173187907901	3.87903853180462e-06	0.000106587878050631	6.64981770150869	6.8014960868789	12.166290736943	13.5697308327332	8.81400814392277	6.96644164765067	11.1718885529359	9.03386509994698
Pafah1b3	-0.847763337605238	2.38296733712506	1.0717064455715e-08	6.49035720140517e-07	3.39426007974461	3.3305308202117	6.90103603396865	7.34462184814837	4.19721366440934	3.58578358546462	5.88335346443675	6.01346241574202
Grp	-0.940379950282429	2.45501482166649	1.00057103046636e-10	1.11315560820339e-08	3.53305162370586	3.26036736415976	7.04602900311765	7.62480914899293	3.98774124820156	3.85923042137632	5.96116721154765	7.48618694378988
Tubb6	-1.07230688275415	0.835949183418078	1.55428317358071e-05	0.000340846329283307	0.969685272567664	1.20290782606376	2.77068736096868	1.88954873578487	1.2590712007025	0.808652108902168	2.10560920608785	2.1825918604698
RF00283	-1.19943673733348	0.394697039570046	0.000123801839249725	0.00188653047694124	0.76220096868185	0.49739262822367	1.14336508472162	2.23756906433368	0.560081265428516	1.01932557552711	1.88136708789232	1.31624096712911
Nmbr	-1.3203702167325	0.565278305773464	1.26886823578162e-06	4.08295573897805e-05	0.692601735429754	0.638411750083987	1.99225029746167	2.0286598410236	0.909328659704532	0.812528249138317	1.45849693897337	2.18990166894405
Ednra	-0.866693718159222	2.49228244655286	3.10719971769892e-10	3.01552630758809e-08	3.74086013630529	3.75438707061245	7.32911214941834	7.69475915316509	4.26753484621007	3.78813889510475	7.03559968675883	6.3407598861993
Lcat	-0.626242097009285	2.82168272366083	4.6167603555407e-07	1.76468571802288e-05	5.33442404478609	5.66437522844565	9.10536306559793	7.76641639002963	5.80696509938109	5.00267165081791	7.98306183019214	8.80839044764415
Calb2	-0.884869881537121	3.69870569280252	6.87955594482398e-08	3.3501723682908e-06	8.03499205668264	7.16190831477312	17.0084916399699	19.7256702975908	11.2620946745493	9.61406229744853	11.5042510039341	18.4193822050298
Crispld2	-0.918430778964004	2.33067554875715	1.93346948691546e-08	1.1023998524563e-06	3.74199600079712	3.54002610853687	5.91099073992823	5.31849759354131	2.72995450016559	3.52019472664502	6.73997066297275	7.6329058974168
Cyba	-0.688364395815514	1.66746543734843	0.000217664597367274	0.00297710230388143	2.56396865303053	2.3370568717405	3.41915711356711	3.21904015834134	1.88999348398569	2.50583577462534	3.84242108102296	4.51595696211902
Cdh15	-0.622763014983929	2.157233051264	0.000679538477450341	0.00736830786484189	3.04757881621171	3.82151877800039	6.53736740634676	4.75802780839867	4.19678661455857	2.56187206236395	5.1506228321302	4.55385330014029
Cbs	-0.675958287092834	6.04691498910102	9.77524074396092e-30	1.48627104822624e-26	50.9220701647766	49.434611501062	80.7805004435846	82.5522262906071	51.0779481828854	51.7692377104858	80.5005999694901	80.8748616966109
Sik1	-0.929888082587674	4.31599748303875	4.02774280510748e-21	2.75578162725454e-18	13.7872626414007	12.7512398979721	25.3395565331366	25.3259617631783	13.5043493607004	14.4191954205091	23.010341891243	30.0850904180447
Icoslg	-0.745237382908348	3.03459608193639	4.04952610401145e-11	4.94765314350828e-09	6.0274868076218	5.66768414508596	9.75280429857595	10.8428775597593	6.01744462660986	6.36419046070992	10.1525461518315	9.65595827458596
Egr2	-1.75365236844338	2.46796509969211	9.87434759382409e-25	9.00803816492592e-22	2.6330767667578	2.19733079168839	7.4788559097834	7.9060514419687	2.16962326931201	2.84673876644755	7.48067389879583	10.4252151513645
AABR07044362.6	-2.11927552974141	1.57315569643565	0.000703738675150262	0.00757691217455076	0.275511695466397	1.27316971242544	13.2979235142106	1.54315199715655	2.65520023829538	0.0591136726105512	2.20830889032527	1.53920028355096
Pi16	-0.748571731420966	2.21776322395479	9.07594110581796e-07	3.08176620575715e-05	3.32539346722043	3.68059848450078	6.25856602217318	5.17777182546971	3.5681376697704	2.90428730573533	6.08579840940982	5.15288603805198
Pi16.1	-0.748571731420966	2.21776322395479	9.07594110581796e-07	3.08176620575715e-05	3.32539346722043	3.68059848450078	6.25856602217318	5.17777182546971	3.5681376697704	2.90428730573533	6.08579840940982	5.15288603805198
Crh	-0.933708180933699	0.771419705169829	0.000130301233117452	0.00196241590961095	1.03909846734655	1.13277383327266	2.13459490798633	2.0289214616562	1.11945677185747	1.01403737236913	2.45875430479622	1.64540642482404
Terc	-0.725205763693829	1.66844992845081	2.8908522426783e-05	0.000572480782761359	2.21680543445016	2.26649325574854	3.91353117251986	3.98741172219008	2.44867592043289	2.23216332481431	3.98578064354592	3.29922231730412
Gucy1a1	-0.651754491379402	5.4786855389822	0.000958184953050782	0.00969091123248108	40.465367644787	40.9887102579369	45.4981005507068	41.4216698146413	22.607410243984	34.3743858513624	82.8339319115302	47.6837517042399
Kcnn3	-0.689322971360155	4.21504677137251	9.92994539739472e-12	1.38654462059132e-09	13.4396723670246	14.5164268699031	24.7594044057503	23.2962266124532	15.7414525214646	12.779585070064	23.6351957580847	19.4258679011347
Olfml3	-0.877771199647374	1.58322595486769	4.54999150846565e-06	0.000122804899017444	2.07857713837872	2.26448010194183	3.91278335453711	3.21896762659777	1.95928536537988	1.75602894285644	4.41232918320022	3.30088142876706
Camk2d	-0.948948262813974	6.7770563232555	5.40358196562659e-41	2.46475385392114e-37	78.7750433590267	76.6950664464954	138.861194103954	134.115001689556	67.3136665779451	76.2656158133122	157.491098479912	146.933128704183
Tacr3	-1.01502991760113	2.92724420872294	1.04784171974311e-06	3.48872654330043e-05	4.22470373692577	3.5491293917007	9.68147923086763	13.916938604253	6.43475570524164	5.5553375012596	6.99607212642786	9.38870821857975
Ptger3	-0.751982202463952	1.86253375143296	6.70629984542347e-05	0.00112983327075389	2.63274134368322	2.47963003750398	4.41262277903523	3.84867238013678	2.65878047535505	2.63934574748432	3.49466809231679	5.78583666907207
Rai14	-0.852789453019123	2.68297752038624	1.86952186215195e-09	1.42919202020599e-07	4.22561885666616	4.81370262358255	9.31502040253749	7.69613882272677	5.10677358777877	3.78180057739652	8.26542358162589	7.13225679196262
Rai14.1	-0.852789453019123	2.68297752038624	1.86952186215195e-09	1.42919202020599e-07	4.22561885666616	4.81370262358255	9.31502040253749	7.69613882272677	5.10677358777877	3.78180057739652	8.26542358162589	7.13225679196262
Npr3	-0.929576263769067	2.82910421574341	0.000108361189129472	0.00168277141669747	3.80849607093124	3.54833927040015	10.029468310006	11.1909079509702	7.06306358328038	4.73604232805279	5.04998405873925	10.2758374275234
Meis2	-0.611271226423007	5.87167625441829	3.32788792586758e-05	0.000644113414109929	46.7654392894305	55.2212340956986	74.0123070831066	62.4770094148202	44.2919938251832	38.7489272423641	95.1313781817546	51.0143539911097
Bmf	-0.641167252859843	2.29702216590724	8.15104260680167e-05	0.00132311823287632	3.74119721927398	4.31618868506437	6.40108616326923	5.03827474750392	3.77832312176395	3.10561158339836	6.87416814457521	5.01544691025704
Ankrd63	-0.689527127562393	3.83042491511705	2.5999558805313e-07	1.08139198386597e-05	10.4609848824676	12.667707968633	20.1280649461245	14.8338811214338	11.4742369889426	8.5761679293514	19.6324641647239	15.0634793756765
Id1	-0.608908359881516	2.70323760525226	3.78022867655268e-06	0.000104502321636256	5.40467728926872	5.02840801354306	7.05061715831755	7.416160029873	4.33926775940036	5.41728672514901	8.54641341658658	7.81111123498406
Id1.1	-0.608908359881516	2.70323760525226	3.78022867655268e-06	0.000104502321636256	5.40467728926872	5.02840801354306	7.05061715831755	7.416160029873	4.33926775940036	5.41728672514901	8.54641341658658	7.81111123498406
Myl9	-0.873127252943372	2.47032692986041	8.72849210515689e-09	5.52966138735958e-07	3.9493130312088	3.96502862524369	6.69243340109719	6.99601111739257	3.49905820921068	3.85738338902635	8.46453786962119	5.87143592446122
Nnat	-0.817991970906618	8.24853562359747	2.88863973929998e-46	1.97640730962904e-42	216.435293377129	222.796958153819	407.022949042104	382.750827538145	231.319131372523	209.695100593209	390.306405166256	371.870797337069
Tgm2	-0.705028683534497	2.89149065712194	5.5426416022299e-05	0.000978651712063407	4.98715952569917	6.36882173748159	11.1595150546574	8.25626885072896	6.71524649113151	4.11346217532246	9.78110744738851	6.98470167424127
Cbln4	-0.935520879895707	2.98452755792364	2.97458137342142e-05	0.000583154319683363	6.30659710567273	6.57866733420897	8.83388595188684	6.99969955555174	3.43134629190282	5.07210415523369	15.0954595855063	9.99004942411881
Hrh3	-0.772705348304259	6.9070360791724	2.56106217065969e-11	3.50455747433073e-09	78.3536694088845	83.85576035383	174.988236346363	160.346358846719	113.48338518398	78.4075405266491	125.433403400627	144.264700759319
Ntsr1	-1.13073946926827	1.1113932750315	3.64124824468395e-05	0.000696452312179511	0.969188387855321	1.20449548220807	3.48100496953452	3.35705682949713	1.95771709727729	0.94311307571575	2.61378736280583	1.69938629901772
Chrna4	-0.634861559240598	5.48132534488953	0.000105759825179023	0.00165019093243986	29.5097273628186	33.5716773058832	67.7947459232091	52.190960888511	48.2004266958845	28.258325398313	38.6442182215544	58.1298355014872
Pnpla7	-0.751441623448231	4.10451113569014	4.91204086624885e-12	7.38641397953288e-10	13.7192295530228	13.6640924620847	20.4306135431242	18.47184733919	10.7775655291236	12.7214967411381	24.3428930715753	22.4463951784263
Kcnt1	-0.653300940063947	5.56692808468526	2.85571334784323e-18	1.39562790899595e-15	38.1752924057142	37.1086922867059	55.3057699400241	57.0875714026197	33.9371357122191	37.7629323406873	64.1550478385893	54.7181297648614
Kcnt1.1	-0.653300940063947	5.56692808468526	2.85571334784323e-18	1.39562790899595e-15	38.1752924057142	37.1086922867059	55.3057699400241	57.0875714026197	33.9371357122191	37.7629323406873	64.1550478385893	54.7181297648614
Fign	-1.38195330921165	1.9611083350944	1.60818811359833e-14	4.58467628051658e-12	2.21731201251204	1.91341440783666	4.7030248002618	5.87597803968028	1.81972659480298	2.37195892411179	6.43945804217011	4.75262441292081
Pde11a	-0.614387204700364	3.84161902966941	0.000220101222317925	0.0029998656635443	10.0440094885875	8.51039482376457	16.4443622723851	22.5916658287037	13.5712436624748	12.734024668348	12.6586760880626	17.006815987198
AABR07053136.1	-1.22507087799407	0.0986482996020231	0.000159923322629289	0.00232178720699717	0.484756867795506	0.425980023981784	1.49289971449842	1.53869315930066	0.769229467151628	0.540982465303292	0.949300708910103	1.25595058498701
Egr4	-0.707223763167334	4.40181452248821	1.19918532988803e-14	3.49141533067826e-12	16.4203385110434	14.8058164999409	24.4181828450449	26.2348395372288	15.0444883227544	17.5369304543285	24.4513207697386	29.0819081360963
Lmcd1	-0.682355012717185	2.92919215457837	5.05584050161328e-09	3.4592060712038e-07	5.88920212859452	5.38446227601701	8.68652061275511	9.58405924693417	5.45811599341283	6.23042710363161	9.13890185050284	9.46776236288233
Oxtr	-1.45721741233762	0.877038523895692	6.65743909910507e-08	3.25358559400549e-06	0.76171104904368	0.780028926306244	2.98474364101233	2.58837495936416	1.32853634330348	0.742086529137992	1.60981960526515	2.78576231215344
Ret	-0.92587306366945	4.17131793858237	7.78035863025753e-21	5.06982988078305e-18	12.3321001090074	11.7586770495512	22.5650857362863	25.813295055662	12.3846471205967	12.8609353085161	25.1516481519782	20.2884881705064
Sema3a	-1.34410099148474	3.52169924680269	3.29457484387355e-08	1.75420086239555e-06	7.55387032754152	7.00793611901568	12.260991876804	14.4834533879355	4.13144033353395	7.04349187357711	27.0839560711086	11.4617570248275
Cadps2	-0.610016992812143	6.86017134379465	0.000350225339189558	0.00438872119182226	80.0159446762757	68.7904221435398	139.639352484601	178.040206782854	117.681567414656	100.911349836777	91.1731795689587	151.985030228154
Grm8	-0.729357702598822	4.14967008216158	4.24190527749262e-05	0.000783349957047356	13.5796397046101	17.4031341694485	24.6140479127688	15.8856874906256	12.1061040480659	9.99135501075197	28.8780260633696	18.6309436340552
Grm8.1	-0.729357702598822	4.14967008216158	4.24190527749262e-05	0.000783349957047356	13.5796397046101	17.4031341694485	24.6140479127688	15.8856874906256	12.1061040480659	9.99135501075197	28.8780260633696	18.6309436340552
Fhl3	-0.858458144120833	0.924884105472706	0.000261938890302724	0.00347322846405279	1.10812183524325	1.27465936318845	2.63008315776396	2.44829803395457	1.53877113643693	1.08033865409476	2.24879829158903	1.77626324196737
Hcrtr1	-0.749488666469002	1.72292194198028	0.000436866477841738	0.00519833120242291	2.70278740788891	2.61856552697545	3.42084781490986	3.2892150198271	1.68049134894238	2.43685238456658	5.48645404434127	3.70072814088213
Fgr	-0.837509528391146	1.00218272554022	0.000224612687814646	0.00304553985245917	1.24681376291664	1.34559898631346	2.70176715704974	2.58818802042333	1.6087804161085	1.14777245421561	2.39345148159668	1.90888618045858
AABR07073181.1	-0.628538277720305	3.55595438474385	6.4263938808929e-06	0.00016284958123359	9.49216898612377	10.8971661522757	14.9416591310681	11.4761386623225	8.32749850695949	7.83821270762744	17.2273243016234	12.8900245592582
Fam43b	-0.770717345836397	3.51750502347327	5.16059786167816e-13	1.00882315913148e-10	8.24427978639081	7.65224706146345	14.1638582718995	14.900810706375	8.74573922360686	8.80075785901545	12.563441533768	15.4353828843467
Hes5	-0.797842564700366	3.97268553993459	4.15807024271647e-10	3.87068253070287e-08	10.390719664726	11.2609126348205	21.6277227274621	22.035344238524	13.6413368937194	10.2085467326313	20.3015285908629	15.1752009185646
Vwa1	-0.68137272920729	3.68101536911301	2.65675732138545e-11	3.58070018735994e-09	10.0463072323523	8.92732324089177	14.3831563796715	16.1602247502088	9.09694651187339	10.90458399698	15.089910185483	16.8918720598226
Tox	-0.640636616904595	4.19842734167178	2.24916378811004e-07	9.49924607299316e-06	13.0232411257272	12.6831369626519	22.7726314530254	27.0004571539233	16.9297473509141	14.3462562949184	20.464923151596	18.6289646773887
AABR07048211.1	-1.04372557568515	2.28339350087797	8.65486398511252e-08	4.11226245737082e-06	2.63165508786769	2.62347959422172	7.11172091599393	7.9031989264822	4.19615294530913	2.9074354339291	5.02244224563363	5.47755284413365
Smoc1	-0.655450337721349	2.67650409049314	6.62900476192674e-07	2.38713950426856e-05	4.91909306932352	4.60490845242443	7.26236784369354	8.39418610498943	4.75814206863053	5.1457632134808	8.2595645570575	6.73552600893298
Syndig1l	-1.28393497621826	2.08221954746742	0.000371225012072061	0.00460547875357577	2.49434250954985	3.60282652006225	5.76534914875137	3.78065995880918	1.89011228869574	1.61483934709196	11.0841258186049	2.73066608681902
Fos	-0.898898369000469	2.93529813769146	1.32915879930677e-06	4.24958154432565e-05	5.89026352014288	4.81831627889577	8.05325248716862	8.3968971716432	3.92032785150975	6.30463299138735	9.07390192454135	13.5609078159461
Rin3	-0.645327785380149	2.33200051069885	0.00010303978684811	0.00161511620072113	3.39385583526897	3.89467979310584	7.10846166463226	6.15622759389118	4.82616473196293	3.17310190400127	5.5183281599728	5.14753519615729
Kif26a	-0.608306556911746	4.32112985683767	6.28357005775413e-10	5.65686662304655e-08	15.6575286596507	14.1700386200515	22.3545001219397	27.631237913381	15.8131458935627	17.2660173101854	24.2204493024864	21.7533121732626
Fosl2	-0.595358655596075	4.14071957816783	4.47285356422901e-05	0.000820462844140882	12.8848891144675	10.918431466747	19.8622190298701	26.579908964477	15.9509115009577	15.9848939086656	16.2827584222653	21.513897742948
